time_utc,VCU_ChrgSysOperCmd,IBS_BatteryDefect,IBS_Sulfation,IBS_EngineStart,IBS_PowerOn,IBS_LowVoltage,IBS_WakeupStatus,IBS_SOCUpperTolerance,IBS_SOCLowerTolerance,IBS_CapacityLossTop,IBS_CapacityLossBottom,IBS_BatteryCurrent,IBS_BatteryVoltage,IBS_BatteryTemperature,IBS_Error,IBS_CurrentAutorange,IBS_StateOfCharge,IBS_StateOfHealth,IBS_EstVoltaDrop,IBS_OptChargeVolt,IBS_AvgRi,IBS_AvailableCapacity,IBS_DischargeableAh,IBS_NominalCapacity,IBS_Recalibrated
2025-10-04 19:34:54+00:00,0,0,1,0,0,0,0,3,15,24,10,2.81,14.103,28.0,0,2,64.0,66,0,14.0,7.35,33,27.1,50,0
2025-10-04 19:34:55+00:00,0,0,1,0,0,0,0,3,15,24,10,2.803,14.105,28.0,0,2,64.0,66,0,14.0,7.35,33,27.1,50,0
2025-10-04 19:34:56+00:00,0,0,1,0,0,0,0,3,15,24,10,2.793,14.104,28.0,0,2,64.0,66,0,14.0,7.35,33,27.1,50,0
2025-10-04 19:34:57+00:00,0,0,1,0,0,0,0,3,15,24,10,2.811,14.103,28.0,0,2,64.0,66,0,14.0,7.35,33,27.1,50,0
2025-10-04 19:34:58+00:00,0,0,1,0,0,0,0,3,15,24,10,2.792,14.105,28.0,0,2,64.0,66,0,14.0,7.35,33,27.1,50,0
2025-10-04 19:34:59+00:00,0,0,1,0,0,0,0,3,15,24,10,2.789,14.105,28.0,0,2,64.0,66,0,14.0,7.35,33,27.1,50,0
2025-10-04 19:35:00+00:00,0,0,1,0,0,0,0,3,15,24,10,2.816,14.104,28.0,0,2,64.0,66,0,14.0,7.35,33,27.1,50,0
2025-10-04 19:35:01+00:00,0,0,1,0,0,0,0,3,15,24,10,2.786,14.107,28.0,0,2,64.0,66,0,14.0,7.35,33,27.1,50,0
2025-10-04 19:35:02+00:00,0,0,1,0,0,0,0,3,15,24,10,2.802,14.105,28.0,0,2,64.0,66,0,14.0,7.35,33,27.1,50,0
2025-10-04 19:35:03+00:00,0,0,1,0,0,0,0,3,15,24,10,2.794,14.106,28.0,0,2,64.0,66,0,14.0,7.35,33,27.1,50,0
2025-10-04 19:35:04+00:00,0,0,1,0,0,0,0,3,15,24,10,2.777,14.102,28.0,0,2,64.0,66,0,14.0,7.35,33,27.1,50,0
2025-10-04 19:35:05+00:00,0,0,1,0,0,0,0,3,15,24,10,2.772,14.105,28.0,0,1,64.0,66,0,14.0,7.35,33,27.1,50,0
2025-10-04 19:35:06+00:00,0,0,1,0,0,0,0,3,15,24,10,2.8,14.105,28.0,0,2,64.0,66,0,14.0,7.35,33,27.1,50,0
2025-10-04 19:35:07+00:00,0,0,1,0,0,0,0,3,15,24,10,2.787,14.104,28.0,0,2,64.0,66,0,14.0,7.35,33,27.1,50,0
2025-10-04 19:35:08+00:00,0,0,1,0,0,0,0,3,15,24,10,2.771,14.105,28.0,0,2,64.0,66,0,14.0,7.35,33,27.1,50,0
2025-10-04 19:35:09+00:00,0,0,1,0,0,0,0,3,15,24,10,2.786,14.104,28.0,0,1,64.0,66,0,14.0,7.35,33,27.1,50,0
2025-10-04 19:35:10+00:00,0,0,1,0,0,0,0,3,15,24,10,2.782,14.105,28.0,0,2,64.0,66,0,14.0,7.35,33,27.1,50,0
2025-10-04 19:35:11+00:00,0,0,1,0,0,0,0,3,15,24,10,2.78,14.105,28.0,0,2,64.0,66,0,14.0,7.35,33,27.1,50,0
2025-10-04 19:35:12+00:00,0,0,1,0,0,0,0,3,15,24,10,2.745,14.106,28.0,0,2,64.0,66,0,14.0,7.35,33,27.1,50,0
2025-10-04 19:35:13+00:00,0,0,1,0,0,0,0,3,15,24,10,2.778,14.104,28.0,0,2,64.0,66,0,14.0,7.35,33,27.1,50,0
2025-10-04 19:35:14+00:00,0,0,1,0,0,0,0,3,15,24,10,2.767,14.104,28.0,0,2,64.0,66,0,14.0,7.35,33,27.1,50,0
2025-10-04 19:35:15+00:00,0,0,1,0,0,0,0,3,15,24,10,2.774,14.106,28.0,0,2,64.0,66,0,14.0,7.35,33,27.1,50,0
2025-10-04 19:35:16+00:00,0,0,1,0,0,0,0,3,15,24,10,2.764,14.105,28.0,0,2,64.0,66,0,14.0,7.35,33,27.1,50,0
2025-10-04 19:35:17+00:00,0,0,1,0,0,0,0,3,15,24,10,2.757,14.105,28.0,0,2,64.0,66,0,14.0,7.35,33,27.1,50,0
2025-10-04 19:35:18+00:00,0,0,1,0,0,0,0,3,15,24,10,2.775,14.106,28.0,0,2,64.0,66,0,14.0,7.35,33,27.1,50,0
2025-10-04 19:35:19+00:00,0,0,1,0,0,0,0,3,15,24,10,2.777,14.105,28.0,0,2,64.0,66,0,14.0,7.35,33,27.1,50,0
2025-10-04 19:35:20+00:00,0,0,1,0,0,0,0,3,15,24,10,2.745,14.104,28.0,0,2,64.0,66,0,14.0,7.35,33,27.1,50,0
2025-10-04 19:35:21+00:00,0,0,1,0,0,0,0,3,15,24,10,2.742,14.107,28.0,0,2,64.0,66,0,14.0,7.35,33,27.1,50,0
2025-10-04 19:35:22+00:00,0,0,1,0,0,0,0,3,15,24,10,2.763,14.107,28.0,0,2,64.0,66,0,14.0,7.35,33,27.1,50,0
2025-10-04 19:35:23+00:00,0,0,1,0,0,0,0,3,15,24,10,2.748,14.106,28.0,0,2,64.0,66,0,14.0,7.35,33,27.1,50,0
2025-10-04 19:35:24+00:00,0,0,1,0,0,0,0,3,15,24,10,2.731,14.106,28.0,0,2,64.0,66,0,14.0,7.35,33,27.1,50,0
2025-10-04 19:35:25+00:00,0,0,1,0,0,0,0,3,15,24,10,2.742,14.107,28.0,0,2,64.0,66,0,14.0,7.35,33,27.1,50,0
2025-10-04 19:35:26+00:00,0,0,1,0,0,0,0,3,15,24,10,2.75,14.106,28.0,0,2,64.0,66,0,14.0,7.35,33,27.1,50,0
2025-10-04 19:35:27+00:00,0,0,1,0,0,0,0,3,15,24,10,2.729,14.104,28.0,0,2,64.0,66,0,14.0,7.35,33,27.1,50,0
2025-10-04 19:35:28+00:00,0,0,1,0,0,0,0,3,15,24,10,2.719,14.105,28.0,0,2,64.0,66,0,14.0,7.35,33,27.1,50,0
2025-10-04 19:35:29+00:00,0,0,1,0,0,0,0,3,15,24,10,2.726,14.104,28.0,0,2,64.0,66,0,14.0,7.35,33,27.1,50,0
2025-10-04 19:35:30+00:00,0,0,1,0,0,0,0,3,15,24,10,2.744,14.105,28.0,0,2,64.0,66,0,14.0,7.35,33,27.1,50,0
2025-10-04 19:35:31+00:00,0,0,1,0,0,0,0,3,15,24,10,2.72,14.106,28.0,0,2,64.0,66,0,14.0,7.35,33,27.1,50,0
2025-10-04 19:35:32+00:00,0,0,1,0,0,0,0,3,15,24,10,2.737,14.105,28.0,0,2,64.0,66,0,14.0,7.35,33,27.1,50,0
2025-10-04 19:35:33+00:00,0,0,1,0,0,0,0,3,15,24,10,2.741,14.107,28.0,0,2,64.0,66,0,14.0,7.35,33,27.1,50,0
2025-10-04 19:35:34+00:00,0,0,1,0,0,0,0,3,15,24,10,2.728,14.106,28.0,0,2,64.0,66,0,14.0,7.35,33,27.1,50,0
2025-10-04 19:35:35+00:00,0,0,1,0,0,0,0,3,15,24,10,2.732,14.106,28.0,0,2,64.0,66,0,14.0,7.35,33,27.1,50,0
2025-10-04 19:35:36+00:00,0,0,1,0,0,0,0,3,15,24,10,2.707,14.106,28.0,0,2,64.0,66,0,14.0,7.35,33,27.1,50,0
2025-10-04 19:35:37+00:00,0,0,1,0,0,0,0,3,15,24,10,2.729,14.106,28.0,0,2,64.0,66,0,14.0,7.35,33,27.1,50,0
2025-10-04 19:35:38+00:00,0,0,1,0,0,0,0,3,15,24,10,2.698,14.105,28.0,0,2,64.0,66,0,14.0,7.35,33,27.1,50,0
2025-10-04 19:35:39+00:00,0,0,1,0,0,0,0,3,15,24,10,2.701,14.105,28.0,0,2,64.0,66,0,14.0,7.35,33,27.1,50,0
2025-10-04 19:35:40+00:00,0,0,1,0,0,0,0,3,15,24,10,2.708,14.105,28.0,0,2,64.0,66,0,14.0,7.35,33,27.1,50,0
2025-10-04 19:35:41+00:00,0,0,1,0,0,0,0,3,15,24,10,2.71,14.105,28.0,0,2,64.0,66,0,14.0,7.35,33,27.1,50,0
2025-10-04 19:35:42+00:00,0,0,1,0,0,0,0,3,15,24,10,2.679,14.105,28.0,0,2,64.0,66,0,14.0,7.35,33,27.1,50,0
2025-10-04 19:35:43+00:00,0,0,1,0,0,0,0,3,15,24,10,2.719,14.105,28.0,0,2,64.0,66,0,14.0,7.35,33,27.1,50,0
2025-10-04 19:35:44+00:00,0,0,1,0,0,0,0,3,15,24,10,2.709,14.106,28.0,0,2,64.0,66,0,14.0,7.35,33,27.1,50,0
2025-10-04 19:35:45+00:00,0,0,1,0,0,0,0,3,15,24,10,2.692,14.107,28.0,0,2,64.0,66,0,14.0,7.35,33,27.1,50,0
2025-10-04 19:35:46+00:00,0,0,1,0,0,0,0,3,15,24,10,2.698,14.105,28.0,0,2,64.0,66,0,14.0,7.35,33,27.1,50,0
2025-10-04 19:35:47+00:00,0,0,1,0,0,0,0,3,15,24,10,2.691,14.106,28.0,0,1,64.0,66,0,14.0,7.35,33,27.1,50,0
2025-10-04 19:35:48+00:00,0,0,1,0,0,0,0,3,15,24,10,2.675,14.105,28.0,0,2,64.0,66,0,14.0,7.35,33,27.1,50,0
2025-10-04 19:35:49+00:00,0,0,1,0,0,0,0,3,15,24,10,2.68,14.105,28.0,0,2,64.0,66,0,14.0,7.35,33,27.1,50,0
2025-10-04 19:35:50+00:00,0,0,1,0,0,0,0,3,15,24,10,2.705,14.106,28.0,0,1,64.0,66,0,14.0,7.35,33,27.1,50,0
2025-10-04 19:35:51+00:00,0,0,1,0,0,0,0,3,15,24,10,2.702,14.106,28.0,0,2,64.0,66,0,14.0,7.35,33,27.1,50,0
2025-10-04 19:35:52+00:00,0,0,1,0,0,0,0,3,15,24,10,2.669,14.106,28.0,0,1,64.0,66,0,14.0,7.35,33,27.1,50,0
2025-10-04 19:35:53+00:00,0,0,1,0,0,0,0,3,15,24,10,2.683,14.105,28.0,0,2,64.0,66,0,14.0,7.35,33,27.1,50,0
